delta_t,Channel 7
0.002382958,1
0.007622209,1
0.007629083,1
0.007639125,1
0.007634291,1
0.007634292,1
0.00763575,1
0.007627708,1
0.007634,1
0.007625375,1
0.007625584,1
0.007627083,1
0.007621917,1
0.0076185,1
0.007619625,1
0.007630375,1
0.00762475,1
0.007622792,1
0.007615875,1
0.007628709,1
0.00763275,1
0.00763625,1
0.007639542,1
0.007630583,1
0.0076375,1
0.007634042,1
0.007626916,1
0.007630375,1
0.00763625,1
0.007631667,1
0.007625833,1
0.007630625,1
0.00762675,1
0.00762725,1
0.007624417,1
0.007625667,1
0.007618041,1
0.007622,1
0.007627041,1
0.007629375,1
0.007629292,1
0.007627291,1
0.00762775,1
0.007621875,1
0.007617083,1
0.007622333,1
0.007620792,1
0.007619916,1
0.007626083,1
0.007621042,1
0.007628916,1
0.007625833,1
0.00762225,1
0.007624084,1
0.007624209,1
0.007627833,1
0.007625666,1
0.007642542,1
0.007633959,1
0.007632042,1
0.007637958,1
0.007642625,1
0.007634458,1
0.007627959,1
0.007635791,1
0.007640542,1
0.007632416,1
0.00763125,1
0.007639,1
0.007631167,1
0.007626291,1
0.007634125,1
0.007625625,1
0.007627291,1
0.007636292,1
0.007636416,1
0.007631292,1
0.0076405,1
0.007631209,1
0.007637541,1
0.007634625,1
0.007640917,1
0.007622375,1
0.0076275,1
0.007629083,1
0.007631208,1
0.007630833,1
0.007621334,1
0.007626625,1
0.007634834,1
0.007636125,1
0.007640541,1
0.007644,1
0.007640916,1
0.007635792,1
0.007634209,1
0.0076325,1
0.007639167,1
0.007637792,1
0.007639458,1
0.007640458,1
0.007644667,1
0.007642333,1
0.0076475,1
0.007645583,1
0.00765225,1
0.00764375,1
0.007647625,1
0.007645375,1
0.007645667,1
0.007644209,1
0.007641334,1
0.007645625,1
0.007638333,1
0.007641417,1
0.007644541,1
0.007648083,1
0.007641125,1
0.007636458,1
0.007637542,1
0.007630875,1
0.007624209,1
0.007627416,1
0.00763025,1
0.0076345,1
0.007635625,1
0.007635083,1
0.007628833,1
0.007635125,1
0.007631792,1
0.007628667,1
0.007627625,1
0.007627292,1
0.007630416,1
0.007627709,1
0.007632667,1
0.007634458,1
0.007639458,1
0.007634833,1
0.007638083,1
0.007635042,1
0.007635875,1
0.007634167,1
0.007644,1
0.007639875,1
0.007641292,1
0.007642333,1
0.007641292,1
0.007635583,1
0.007636,1
0.007632666,1
0.007639417,1
0.007640833,1
0.007647958,1
0.007640875,1
0.007639625,1
0.007636833,1
0.007633875,1
0.007643708,1
0.0076375,1
0.007637667,1
0.007633959,1
0.007632042,1
0.00763575,1
0.007632541,1
0.007632292,1
0.007635708,1
0.007642125,1
0.007634792,1
0.007632417,1
0.007637416,1
0.007637833,1
0.00763225,1
0.007636041,1
0.007629042,1
0.007630417,1
0.007632791,1
0.00763275,1
0.007630875,1
0.007627208,1
0.007627042,1
0.007628709,1
0.007633792,1
0.007630875,1
0.007633834,1
0.007626,1
0.007625042,1
0.007632541,1
0.007634167,1
0.007627833,1
0.00762775,1
0.007627584,1
0.007627583,1
0.007627458,1
0.007628833,1
0.007631958,1
0.007627334,1
0.007634291,1
0.007624209,1
0.007625584,1
0.007633459,1
0.007635834,1
0.007634292,1
0.007640791,1
0.007638875,1
0.007631166,1
0.007635167,1
0.007641916,1
0.007637708,1
0.00764175,1
0.007635542,1
0.007632792,1
0.007627625,1
0.007633958,1
0.007638209,1
0.007639125,1
0.007643958,1
0.00763675,1
0.007637333,1
0.007629084,1
0.007626083,1
0.007624291,1
0.007621833,1
0.007627167,1
0.007625459,1
0.007634333,1
0.007624833,1
0.007626,1
0.007619125,1
0.007629166,1
0.007623792,1
0.007629708,1
0.007636083,1
0.0076295,1
0.007635,1
0.007634,1
0.007634792,1
0.007633875,1
0.007639208,1
0.007639125,1
0.007628833,1
0.007638125,1
0.007631667,1
0.007633625,1
0.007644334,1
0.0076405,1
0.007630334,1
0.007637709,1
0.007640708,1
0.007644,1
0.007635708,1
0.007628875,1
0.007642333,1
0.007648375,1
0.007644917,1
0.007647416,1
0.007637959,1
0.007625917,1
0.00762775,1
0.007631167,1
0.007637583,1
0.007641083,1
0.007638959,1
0.007640917,1
0.007633208,1
0.007639417,1
0.007639417,1
0.007640541,1
0.007641708,1
0.007640417,1
0.007632542,1
0.007635958,1
0.007639041,1
0.007634,1
0.007634208,1
0.007633459,1
0.007634,1
0.007632375,1
0.007632209,1
0.007632792,1
0.00763925,1
0.007629459,1
0.00763025,1
0.007622375,1
0.007630625,1
0.007631,1
0.007630542,1
0.0076375,1
0.007633167,1
0.007644875,1
0.007640875,1
0.007642958,1
0.007636,1
0.007642167,1
0.007647542,1
0.007639166,1
0.007640584,1
0.007630667,1
0.007636458,1
0.007637542,1
0.007637542,1
0.00763275,1
0.007633792,1
0.0076325,1
0.007639084,1
0.007629667,1
0.007639083,1
0.007637125,1
0.007641,1
0.007639083,1
0.007634667,1
0.007630875,1
0.007627958,1
0.007629792,1
0.007620542,1
0.007619541,1
0.007623959,1
0.007625167,1
0.007630541,1
0.007624208,1
0.007632375,1
0.007629084,1
0.007633416,1
0.007634667,1
0.007631583,1
0.00763075,1
0.007647416,1
0.007637708,1
0.007634167,1
0.007631084,1
0.007628,1
0.007627625,1
0.007622708,1
0.007624292,1
0.007624333,1
0.00762625,1
0.007624125,1
0.007620959,1
0.00763625,1
0.007640041,1
0.007637667,1
0.007639209,1
0.007637542,1
0.007648333,1
0.007647166,1
0.007649292,1
0.0076315,1
0.0076245,1
0.007628584,1
0.007630958,1
0.0076305,1
0.007631583,1
0.007639333,1
0.007632333,1
0.007633959,1
0.007627333,1
0.007627208,1
0.007625042,1
0.007634334,1
0.007627958,1
0.007624083,1
0.007627,1
0.007635041,1
0.007634708,1
0.007634834,1
0.0076325,1
0.007638625,1
0.007632459,1
0.007634,1
0.007635917,1
0.007629625,1
0.007636083,1
0.007637708,1
0.007636875,1
0.007635917,1
0.007629166,1
0.0076325,1
0.007634,1
0.007627584,1
0.007625375,1
0.007620584,1
0.007631,1
0.007631542,1
0.007632666,1
0.007629584,1
0.007628666,1
0.007626458,1
0.007631042,1
0.007628791,1
0.007627375,1
0.00763325,1
0.007640333,1
0.007639208,1
0.007632583,1
0.007625583,1
0.007635833,1
0.007642583,1
0.007647667,1
0.007641125,1
0.007629542,1
0.007632666,1
0.007625875,1
0.007637666,1
0.007634084,1
0.007633459,1
0.00764125,1
0.007639542,1
0.007634209,1
0.007636084,1
0.007644459,1
0.007648708,1
0.007638125,1
0.007647708,1
0.007642625,1
0.007630833,1
0.007637833,1
0.007631041,1
0.007628875,1
0.007636916,1
0.007638667,1
0.007640958,1
0.007640834,1
0.007637959,1
0.007641042,1
0.007638083,1
0.0076415,1
0.00763725,1
0.00764725,1
0.007640833,1
0.007647667,1
0.007635792,1
0.007632292,1
0.007630959,1
0.007630709,1
0.007637125,1
0.007634459,1
0.007634417,1
0.007635583,1
0.007630667,1
0.007628334,1
0.007623459,1
0.007631459,1
0.007629042,1
0.0076305,1
0.007637583,1
0.007646583,1
0.007639667,1
0.007632542,1
0.00763075,1
0.007630667,1
0.007644333,1
0.007632375,1
0.00763325,1
0.007637666,1
0.007636458,1
0.007636084,1
0.007633084,1
0.007632333,1
0.007636667,1
0.00763925,1
0.007641792,1
0.007630958,1
0.00763325,1
0.007634333,1
0.0076325,1
0.007631041,1
0.007622542,1
0.007625875,1
0.007631042,1
0.007634167,1
0.007639167,1
0.007638,1
0.00764725,1
0.007645833,1
0.007637584,1
0.007632792,1
0.007636791,1
0.007637208,1
0.007642667,1
0.0076385,1
0.007640916,1
0.0076325,1
0.007631292,1
0.007637708,1
0.007635958,1
0.007634333,1
0.007622459,1
0.007630917,1
0.007630958,1
0.007632458,1
0.007630875,1
0.007626,1
0.007623,1
0.007625708,1
0.007629042,1
0.007624167,1
0.007624416,1
0.007626,1
0.007634625,1
0.007633959,1
0.007635625,1
0.007630458,1
0.007634333,1
0.007629375,1
0.007625042,1
0.00762925,1
0.007636084,1
0.007625709,1
0.007630541,1
0.007627334,1
0.007631125,1
0.007631542,1
0.007622541,1
0.007623959,1
0.007623541,1
0.007628542,1
0.007627584,1
0.007627,1
0.00763475,1
0.007632416,1
0.007636125,1
0.007627458,1
0.007630583,1
0.00763575,1
0.007634167,1
0.007623917,1
0.007634667,1
0.007630917,1
0.007633958,1
0.007631916,1
0.007629375000001,1
0.007634291,1
0.007633708,1
0.007630708000001,1
0.007635542,1
0.007635625,1
0.007625708,1
0.007634416999999,1
0.007623541,1
0.0076255,1
0.007627834,1
0.007625958,1
0.007629375000001,1
0.007627125,1
0.007637125,1
0.007635959,1
0.007632,1
0.007626916,1
0.007622417,1
0.007629917,1
0.007643208999999,1
0.007629292,1
0.007633125000001,1
0.00763075,1
0.007630916,1
0.007627167,1
0.007629832999999,1
0.007637625,1
0.007636666,1
0.007631333,1
0.007627792,1
0.007628542,1
0.007637708,1
0.007630499999999,1
0.007631165999999,1
0.007627792,1
0.007632417,1
0.007629625,1
0.007632958,1
0.007627916000001,1
0.007633125,1
0.007632582999999,1
0.007629499999999,1
0.007630375,1
0.007637624999999,1
0.007632167,1
0.007639458,1
0.007633666,1
0.007637667,1
0.007641333,1
0.007641208,1
0.007637750000001,1
0.007638084,1
0.007632041,1
0.007634125,1
0.007629333000001,1
0.007632375,1
0.007626542,1
0.00762625,1
0.007629375000001,1
0.007631583,1
0.007625625,1
0.00762925,1
0.007629042,1
0.007627209,1
0.007625291,1
0.007631291999999,1
0.00762775,1
0.007626375,1
0.007620167000001,1
0.007635875,1
0.007627,1
0.007630958,1
0.0076255,1
0.007625875,1
0.007622541,1
0.007627833,1
0.007624207999999,1
0.007635375,1
0.007636958,1
0.007634917,1
0.007637625,1
0.007634334,1
0.007632917,1
0.007626166,1
0.0076225,1
0.007627167,1
0.007625791,1
0.007631875,1
0.007627166000001,1
0.007626209,1
0.007627916,1
0.0076275,1
0.007630708,1
0.00763,1
0.0076275,1
0.007631291,1
0.007629417,1
0.007622375,1
0.007630292,1
0.007627916,1
0.00762775,1
0.007629166,1
0.007630958,1
0.007635167,1
